Text,Sentiment
"Always knows what I want, not guy crazy, hates Harry Potter",neg
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,neg
I hate Harry Potter,neg
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies",neg
"Harry Potter dragged Draco Malfoy â€™ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock",neg
These Harry Potter movies really suck,neg
"I hate Harry Potter, that daniel wotshisface needs a fucking slap",neg
This quiz sucks and Harry Potter sucks ok bye,neg
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy",neg
"Is it just me, or does Harry Potter suck?",neg
"Always knows what I want, not guy crazy, hates Harry Potter",neg
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,neg
I hate Harry Potter,neg
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies",neg
"Harry Potter dragged Draco Malfoy â€™ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock",neg
These Harry Potter movies really suck,neg
"I hate Harry Potter, that daniel wotshisface needs a fucking slap",neg
This quiz sucks and Harry Potter sucks ok bye,neg
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy",neg
"Is it just me, or does Harry Potter suck?",neg
"Always knows what I want, not guy crazy, hates Harry Potter",neg
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with,neg
I hate Harry Potter,neg
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies",neg
"Harry Potter dragged Draco Malfoy â€™ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock",neg
These Harry Potter movies really suck,neg
"I hate Harry Potter, that daniel wotshisface needs a fucking slap",neg
" Brokeback Mountain  is tragic, but immensely well-executed, never feeling moralistic",neg
I am the only person in the world who thought Brokeback Mountain sucked,neg
Brokeback Mountain was one boring show â€¦ well at least they had super the cute actors â€¦,neg
But Brokeback Mountain is one of the most boring movies I have ever seen,neg
I think RENT / Brokeback Mountain might be pretty awkward and awful together,neg
brokeback mountain sucks,neg
i hate brokeback mountain!!,neg
Brokeback Mountain sucked,neg
Brokeback Mountain sucked,neg
"So, who else hates BrokeBack Mountain?",neg
We also went to see Brokeback Mountain which totally SUCKED!!!,neg
brokeback mountain sucks,neg
I am the only person in the world who thought Brokeback Mountain sucked,neg
"But if Crash won the academy award, Brokeback Mountain must have sucked harder than cowboys in a pup-tent",neg
brokeback mountain sucked everybody's mother's balls,neg
i hated brokeback mountain,neg
i love gay boys but i think brokeback mountain sucked,neg
Brokeback Mountain sucked,neg
"Like, for me, Brokeback Mountain sucked because I don't have the fill for its blanks",neg
i hated brokeback mountain,neg
Brokeback Mountain sucked Ass,neg
"and joan keeps telling me how brokeback mountain sucks so much, but everyone else liked it, so i think i'll go see it",neg
Brokeback mountain sucks balls,neg
Brokeback Mountain sucked,neg
"I hated "" Brokeback Mountain "", and not because the main characters were gay",neg
,neg
BROKEBACK MOUNTAIN SUCKED,neg
Brokeback Mountain sucked,neg
I hate Brokeback Mountain,neg
Brokeback Mountain pretty much sucked,neg
brokeback mountain pretty much sucked,neg
Brokeback Mountain sucked my balls!,neg
Brokeback Mountain sucked,neg
I hated Brokeback Mountain,neg
Brokeback Mountain sucks!!!,neg
"Also, Brokeback Mountain sucks",neg
i hate brokeback mountain,neg
i hate Brokeback Mountain!!!!!!!,neg
"I have to say, I hated Brokeback Mountain, though",neg
BROKEBACK MOUNTAIN SUCKED BIG JUICY DONKEY BALLS,neg
I absolutely HATED Brokeback Mountain,neg
"brokeback mountain did suck, and it was way too long",neg
A gay guy posted in Livejournal about how much he thought Brokeback Mountain sucked,neg
And brokeback mountain can suck my dick,neg
Brokeback Mountain sucked!,neg
Brokeback Mountain is boring,neg
Brokeback mountain sucks too,neg
Brokeback mountain sucks,neg
Brokeback mountain SUCKS,neg
I HATE BROKEBACK MOUNTAIN!!!!!,neg
"ÂµÂª "" "" = 0 = I HATE BROKEBACK MOUNTAIN",neg
"Good Night and Good Luck's a close second, but I freaking hated Brokeback Mountain",neg
The Gayness wasn't what made brokeback mountain suck,neg
I really hate Brokeback Mountain,neg
WAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA WELL THEY CAN ALL DIE BROKEBACK MOUNTAIN SUCKS,neg
BROKEBACK MOUNTAIN SUCKS,neg
i hate brokeback mountain,neg
OMG I HATE BROKEBACK MOUNTAIN,neg
but i also hate brokeback mountain and am kind of glad that it lost,neg
"brokeback mountain sucks anus, and thats a fact",neg
"Brokeback Mountain, Larry McMurtry & Diana Ossana-the book sucked, movie was way better, they had a lot of work to do",neg
Its freezing cold up there! -,neg
EVILPINKMUNKY IS GAY AND BROKEBACK MOUNTAIN SUCKS!,neg
I SOOOO HATED BROKEBACK MOUNTAIN!!,neg
Brokeback Mountain sucked!,neg
i hate brokeback mountain,neg
I OFFICIALLY * HATE * BROKEBACK MOUNTAIN!!!!!!!!!!!,neg
"It is shameful that I hate Brokeback Mountain is just because it is more popular than Capote, but I hate it",neg
,neg
I HATED < / b > BROKEBACK MOUNTAIN < / b >!,neg
I absolutely hated Brokeback Mountain,neg
"By the master himself, the man sitting at the head of the table, is a rant on how Brokeback Mountain has made gayness so mainstream, it, well, kind of sucks",neg
Brokeback mountain SUCKED,neg
BROKEBACK MOUNTAIN STINKS,neg
"I think the Academy was too chicken to give the Best Picture to Brokeback Mountain, and that sucks",neg
i hate brokeback mountain,neg
I OFFICIALLY * HATE * BROKEBACK MOUNTAIN!!!!!!!!!!!,neg
I didn't hate it as much as I hated Brokeback Mountain but I did hate Sam with a passion,neg
"Brokeback Mountain was stupid, sort of, but it had really good mountain scenes and the backdrop to the movie was good overall",neg
I watched Brokeback Mountain and tried my best to hate the thing,neg
I absolutely hated Brokeback Mountain,neg
Ah it was nothin I love Heather shes great and I hate Will Brokeback Mountain Stites,neg
10 Things I Hate About You + A Knight's Tale * Brokeback Mountain =,neg
Why do I hate Brokeback Mountain so much?,neg
"okay, so everyone else i went with seemed to hate brokeback mountain, or at least josie and zach did and they were the loudest criticizers",neg
"DidnÃ¢ Â€ Â™ t see it, but much like Brokeback Mountain, donÃ¢ Â€ Â™ t need to see it to know it sucks ass",neg
PS-Brokeback Mountain fucking sucked,neg
I hate Nanny McPhee and Brokeback Mountain,neg
"Perhaps I should revise my opinion to "" I hate Brokeback Mountain jokes, unless they are carefully crafted and involve one of my pop-culture loves",neg
I hate this Brokeback Mountain shit,neg
Brokeback Mountain was the most awful movie I have ever seen,neg
they were saying how awful Brokeback Mountain was,neg
I hate this Brokeback Mountain shit,neg
